Longitude;Latitude;Year;Brightness
106.7984583;-6.77554303;2016;2.5082533
106.8029499;-6.77554303;2016;1.8307309
106.8074415;-6.77554303;2016;1.7159688
106.8119331;-6.77554303;2016;1.6780978
106.8164246;-6.77554303;2016;1.265468
106.8209162;-6.77554303;2016;0.921334
106.8254078;-6.77554303;2016;0.74185777
106.8298994;-6.77554303;2016;0.7236976
106.834391;-6.77554303;2016;0.6466967
106.8388825;-6.77554303;2016;0.47143823
106.8433741;-6.77554303;2016;0.42839882
106.8478657;-6.77554303;2016;0.33492267
106.8523573;-6.77554303;2016;0.2888418
106.8568488;-6.77554303;2016;0.33659202
106.8613404;-6.77554303;2016;0.34688517
106.865832;-6.77554303;2016;0.3128532
106.8703236;-6.77554303;2016;0.28573847
106.8748151;-6.77554303;2016;0.27483726
106.8793067;-6.77554303;2016;0.23319618
106.8837983;-6.77554303;2016;0.20359157
106.8882899;-6.77554303;2016;0.25338608
106.8927814;-6.77554303;2016;0.14854138
106.897273;-6.77554303;2016;0.1414664
106.9017646;-6.77554303;2016;0.17304365
106.9062562;-6.77554303;2016;0.15843226
106.9107478;-6.77554303;2016;0.12143472
106.9152393;-6.77554303;2016;0.14322196
106.9197309;-6.77554303;2016;0.10756593
106.9242225;-6.77554303;2016;0.14766288
106.9287141;-6.77554303;2016;0.119421735
106.9332056;-6.77554303;2016;0.09188893
106.9376972;-6.77554303;2016;0.101094
106.9421888;-6.77554303;2016;0.104777716
106.9466804;-6.77554303;2016;0.10454357
106.9511719;-6.77554303;2016;0.0876185
106.9556635;-6.77554303;2016;0.05252226
106.9601551;-6.77554303;2016;0.06747614
106.9646467;-6.77554303;2016;0.060180433
106.9691382;-6.77554303;2016;0.043903843
106.9736298;-6.77554303;2016;0.075787514
106.9781214;-6.77554303;2016;0.08710973
106.982613;-6.77554303;2016;0.1018002
106.9871046;-6.77554303;2016;0.06350601
106.9915961;-6.77554303;2016;0.08137351
106.9960877;-6.77554303;2016;0.14957285
106.7041352;-6.771051454;2016;0.22041269
106.7086268;-6.771051454;2016;0.27976367
106.7131184;-6.771051454;2016;0.36662886
106.71761;-6.771051454;2016;0.5572484
106.7221015;-6.771051454;2016;0.8738344
106.7265931;-6.771051454;2016;1.54413
106.7310847;-6.771051454;2016;1.485508
106.7355763;-6.771051454;2016;1.6061094
106.7400678;-6.771051454;2016;1.3336111
106.7445594;-6.771051454;2016;1.3679034
106.749051;-6.771051454;2016;1.5829256
106.7535426;-6.771051454;2016;1.5231072
106.7580342;-6.771051454;2016;1.5683438
106.7625257;-6.771051454;2016;1.843591
106.7670173;-6.771051454;2016;1.9335759
106.7715089;-6.771051454;2016;2.4196756
106.7760005;-6.771051454;2016;4.769556
106.780492;-6.771051454;2016;7.599512
106.7849836;-6.771051454;2016;7.4451847
106.7894752;-6.771051454;2016;5.439877
106.7939668;-6.771051454;2016;5.600217
106.7984583;-6.771051454;2016;5.117863
106.8029499;-6.771051454;2016;2.862892
106.8074415;-6.771051454;2016;2.1321704
106.8119331;-6.771051454;2016;1.865656
106.8164246;-6.771051454;2016;1.2400548
106.8209162;-6.771051454;2016;1.0961401
106.8254078;-6.771051454;2016;0.9041422
106.8298994;-6.771051454;2016;0.85313
106.834391;-6.771051454;2016;0.65871364
106.8388825;-6.771051454;2016;0.51413727
106.8433741;-6.771051454;2016;0.44708616
106.8478657;-6.771051454;2016;0.36405253
106.8523573;-6.771051454;2016;0.3341823
106.8568488;-6.771051454;2016;0.36495504
106.8613404;-6.771051454;2016;0.33363983
106.865832;-6.771051454;2016;0.30330226
106.8703236;-6.771051454;2016;0.28112966
106.8748151;-6.771051454;2016;0.27547857
106.8793067;-6.771051454;2016;0.2414344
106.8837983;-6.771051454;2016;0.24738008
106.8882899;-6.771051454;2016;0.20849948
106.8927814;-6.771051454;2016;0.15998034
106.897273;-6.771051454;2016;0.12681617
106.9017646;-6.771051454;2016;0.1486254
106.9062562;-6.771051454;2016;0.17048787
106.9107478;-6.771051454;2016;0.16181405
106.9152393;-6.771051454;2016;0.15187892
106.9197309;-6.771051454;2016;0.15832081
106.9242225;-6.771051454;2016;0.13153926
106.9287141;-6.771051454;2016;0.09903812
106.9332056;-6.771051454;2016;0.088507816
106.9376972;-6.771051454;2016;0.0792975
106.9421888;-6.771051454;2016;0.06326314
106.9466804;-6.771051454;2016;0.089541
106.9511719;-6.771051454;2016;0.07243594
106.9556635;-6.771051454;2016;0.050987743
106.9601551;-6.771051454;2016;0.064585224
106.9646467;-6.771051454;2016;0.07228019
106.9691382;-6.771051454;2016;0.080960624
106.9736298;-6.771051454;2016;0.058968257
106.9781214;-6.771051454;2016;0.11460808
106.982613;-6.771051454;2016;0.08672077
106.9871046;-6.771051454;2016;0.08271599
106.9915961;-6.771051454;2016;0.12827808
106.9960877;-6.771051454;2016;0.118751645
106.7041352;-6.766559878;2016;0.23883457
106.7086268;-6.766559878;2016;0.29469055
106.7131184;-6.766559878;2016;0.3631346
106.71761;-6.766559878;2016;0.7937963
106.7221015;-6.766559878;2016;1.318309
106.7265931;-6.766559878;2016;1.6817857
106.7310847;-6.766559878;2016;1.4369016
106.7355763;-6.766559878;2016;1.4655288
106.7400678;-6.766559878;2016;1.3055935
106.7445594;-6.766559878;2016;1.4040648
106.749051;-6.766559878;2016;1.5777785
106.7535426;-6.766559878;2016;1.6209115
106.7580342;-6.766559878;2016;1.8347017
106.7625257;-6.766559878;2016;2.1846988
106.7670173;-6.766559878;2016;2.5175905
106.7715089;-6.766559878;2016;2.727602
106.7760005;-6.766559878;2016;3.4791088
106.780492;-6.766559878;2016;4.9169865
106.7849836;-6.766559878;2016;5.2497206
106.7894752;-6.766559878;2016;5.339346
106.7939668;-6.766559878;2016;7.5262985
106.7984583;-6.766559878;2016;6.5821214
106.8029499;-6.766559878;2016;4.1235356
106.8074415;-6.766559878;2016;2.3883312
106.8119331;-6.766559878;2016;1.6590856
106.8164246;-6.766559878;2016;1.0855719
106.8209162;-6.766559878;2016;1.1021713
106.8254078;-6.766559878;2016;0.8912339
106.8298994;-6.766559878;2016;0.82891816
106.834391;-6.766559878;2016;0.7296328
106.8388825;-6.766559878;2016;0.63284296
106.8433741;-6.766559878;2016;0.5461504
106.8478657;-6.766559878;2016;0.4223267
106.8523573;-6.766559878;2016;0.38202316
106.8568488;-6.766559878;2016;0.35496357
106.8613404;-6.766559878;2016;0.3525921
106.865832;-6.766559878;2016;0.30404732
106.8703236;-6.766559878;2016;0.30011973
106.8748151;-6.766559878;2016;0.26789096
106.8793067;-6.766559878;2016;0.24586898
106.8837983;-6.766559878;2016;0.25170267
106.8882899;-6.766559878;2016;0.22403401
106.8927814;-6.766559878;2016;0.18054439
106.897273;-6.766559878;2016;0.1652643
106.9017646;-6.766559878;2016;0.16021954
106.9062562;-6.766559878;2016;0.15976349
106.9107478;-6.766559878;2016;0.15957737
106.9152393;-6.766559878;2016;0.14696434
106.9197309;-6.766559878;2016;0.16464616
106.9242225;-6.766559878;2016;0.11949318
106.9287141;-6.766559878;2016;0.0822859
106.9332056;-6.766559878;2016;0.09925237
106.9376972;-6.766559878;2016;0.092986524
106.9421888;-6.766559878;2016;0.13003226
106.9466804;-6.766559878;2016;0.063189045
106.9511719;-6.766559878;2016;0.09508408
106.9556635;-6.766559878;2016;0.062257767
106.9601551;-6.766559878;2016;0.05091562
106.9646467;-6.766559878;2016;0.06681015
106.9691382;-6.766559878;2016;0.10068504
106.9736298;-6.766559878;2016;0.18853346
106.9781214;-6.766559878;2016;0.16409098
106.982613;-6.766559878;2016;0.11879147
106.9871046;-6.766559878;2016;0.13063687
106.9915961;-6.766559878;2016;0.13537492
106.9960877;-6.766559878;2016;0.15288909
106.7041352;-6.762068301;2016;0.2441826
106.7086268;-6.762068301;2016;0.26720184
106.7131184;-6.762068301;2016;0.398265
106.71761;-6.762068301;2016;0.5731254
106.7221015;-6.762068301;2016;1.4202057
106.7265931;-6.762068301;2016;1.5554677
106.7310847;-6.762068301;2016;1.4961085
106.7355763;-6.762068301;2016;1.2254925
106.7400678;-6.762068301;2016;1.226402
106.7445594;-6.762068301;2016;1.4916245
106.749051;-6.762068301;2016;1.5735055
106.7535426;-6.762068301;2016;1.5919278
106.7580342;-6.762068301;2016;1.7909296
106.7625257;-6.762068301;2016;2.1803715
106.7670173;-6.762068301;2016;2.7335205
106.7715089;-6.762068301;2016;2.9097278
106.7760005;-6.762068301;2016;3.3837388
106.780492;-6.762068301;2016;3.9612246
106.7849836;-6.762068301;2016;3.7121747
106.7894752;-6.762068301;2016;3.1899211
106.7939668;-6.762068301;2016;6.764768
106.7984583;-6.762068301;2016;7.483191
106.8029499;-6.762068301;2016;3.7982802
106.8074415;-6.762068301;2016;2.417436
106.8119331;-6.762068301;2016;1.43486
106.8164246;-6.762068301;2016;1.16251
106.8209162;-6.762068301;2016;0.9374383
106.8254078;-6.762068301;2016;0.8604848
106.8298994;-6.762068301;2016;0.75817114
106.834391;-6.762068301;2016;0.694531
106.8388825;-6.762068301;2016;0.612547
106.8433741;-6.762068301;2016;0.5887443
106.8478657;-6.762068301;2016;0.47957927
106.8523573;-6.762068301;2016;0.37586546
106.8568488;-6.762068301;2016;0.36953837
106.8613404;-6.762068301;2016;0.31686315
106.865832;-6.762068301;2016;0.28123438
106.8703236;-6.762068301;2016;0.30801594
106.8748151;-6.762068301;2016;0.2482425
106.8793067;-6.762068301;2016;0.21583506
106.8837983;-6.762068301;2016;0.21342297
106.8882899;-6.762068301;2016;0.23074645
106.8927814;-6.762068301;2016;0.20836885
106.897273;-6.762068301;2016;0.18189317
106.9017646;-6.762068301;2016;0.17497791
106.9062562;-6.762068301;2016;0.18443635
106.9107478;-6.762068301;2016;0.17472273
106.9152393;-6.762068301;2016;0.19879746
106.9197309;-6.762068301;2016;0.19690381
106.9242225;-6.762068301;2016;0.1445519
106.9287141;-6.762068301;2016;0.13521564
106.9332056;-6.762068301;2016;0.13074414
106.9376972;-6.762068301;2016;0.102649786
106.9421888;-6.762068301;2016;0.12630852
106.9466804;-6.762068301;2016;0.1661673
106.9511719;-6.762068301;2016;0.07707089
106.9556635;-6.762068301;2016;0.0705282
106.9601551;-6.762068301;2016;0.07423347
106.9646467;-6.762068301;2016;0.06680754
106.9691382;-6.762068301;2016;0.11262143
106.9736298;-6.762068301;2016;0.16584319
106.9781214;-6.762068301;2016;0.1424632
106.982613;-6.762068301;2016;0.14900672
106.9871046;-6.762068301;2016;0.16067001
106.9915961;-6.762068301;2016;0.14287053
106.9960877;-6.762068301;2016;0.10171768
106.7041352;-6.757576725;2016;0.2613029
106.7086268;-6.757576725;2016;0.2908911
106.7131184;-6.757576725;2016;0.35169417
106.71761;-6.757576725;2016;0.5734451
106.7221015;-6.757576725;2016;0.8795445
106.7265931;-6.757576725;2016;0.96845186
106.7310847;-6.757576725;2016;1.3057722
106.7355763;-6.757576725;2016;0.98923635
106.7400678;-6.757576725;2016;0.9738386
106.7445594;-6.757576725;2016;1.2836374
106.749051;-6.757576725;2016;1.3612719
106.7535426;-6.757576725;2016;1.0621405
106.7580342;-6.757576725;2016;0.9369511
106.7625257;-6.757576725;2016;1.0918957
106.7670173;-6.757576725;2016;1.9879009
106.7715089;-6.757576725;2016;2.3694127
106.7760005;-6.757576725;2016;2.6194458
106.780492;-6.757576725;2016;3.158127
106.7849836;-6.757576725;2016;3.619796
106.7894752;-6.757576725;2016;3.0231116
106.7939668;-6.757576725;2016;5.1914263
106.7984583;-6.757576725;2016;5.59332
106.8029499;-6.757576725;2016;2.6761913
106.8074415;-6.757576725;2016;1.7720537
106.8119331;-6.757576725;2016;1.074209
106.8164246;-6.757576725;2016;1.2168186
106.8209162;-6.757576725;2016;0.91762996
106.8254078;-6.757576725;2016;0.82264984
106.8298994;-6.757576725;2016;0.7837076
106.834391;-6.757576725;2016;0.5990759
106.8388825;-6.757576725;2016;0.541787
106.8433741;-6.757576725;2016;0.534704
106.8478657;-6.757576725;2016;0.46455848
106.8523573;-6.757576725;2016;0.3548792
106.8568488;-6.757576725;2016;0.37740043
106.8613404;-6.757576725;2016;0.33846775
106.865832;-6.757576725;2016;0.3271239
106.8703236;-6.757576725;2016;0.3477494
106.8748151;-6.757576725;2016;0.26164946
106.8793067;-6.757576725;2016;0.22540866
106.8837983;-6.757576725;2016;0.22029708
106.8882899;-6.757576725;2016;0.24354105
106.8927814;-6.757576725;2016;0.2495963
106.897273;-6.757576725;2016;0.20665002
106.9017646;-6.757576725;2016;0.18813081
106.9062562;-6.757576725;2016;0.19375242
106.9107478;-6.757576725;2016;0.19468184
106.9152393;-6.757576725;2016;0.17345802
106.9197309;-6.757576725;2016;0.17760615
106.9242225;-6.757576725;2016;0.18193898
106.9287141;-6.757576725;2016;0.26098427
106.9332056;-6.757576725;2016;0.092202865
106.9376972;-6.757576725;2016;0.115587905
106.9421888;-6.757576725;2016;0.11514877
106.9466804;-6.757576725;2016;0.18241613
106.9511719;-6.757576725;2016;0.08815198
106.9556635;-6.757576725;2016;0.10475624
106.9601551;-6.757576725;2016;0.08287034
106.9646467;-6.757576725;2016;0.078066
106.9691382;-6.757576725;2016;0.07796086
106.9736298;-6.757576725;2016;0.14656627
106.9781214;-6.757576725;2016;0.12767495
106.982613;-6.757576725;2016;0.15578553
106.9871046;-6.757576725;2016;0.1609761
106.9915961;-6.757576725;2016;0.16199912
106.9960877;-6.757576725;2016;0.14710478
106.7041352;-6.753085148;2016;0.27882063
106.7086268;-6.753085148;2016;0.27119645
106.7131184;-6.753085148;2016;0.28998035
106.71761;-6.753085148;2016;0.33892664
106.7221015;-6.753085148;2016;0.48464707
106.7265931;-6.753085148;2016;0.5282071
106.7310847;-6.753085148;2016;0.85877204
106.7355763;-6.753085148;2016;0.483851
106.7400678;-6.753085148;2016;0.58734876
106.7445594;-6.753085148;2016;0.85765934
106.749051;-6.753085148;2016;0.9265817
106.7535426;-6.753085148;2016;0.8065352
106.7580342;-6.753085148;2016;0.7504085
106.7625257;-6.753085148;2016;0.9181868
106.7670173;-6.753085148;2016;1.2689008
106.7715089;-6.753085148;2016;1.5986483
106.7760005;-6.753085148;2016;1.9977168
106.780492;-6.753085148;2016;2.4707441
106.7849836;-6.753085148;2016;2.6267223
106.7894752;-6.753085148;2016;2.4217057
106.7939668;-6.753085148;2016;3.5855548
106.7984583;-6.753085148;2016;3.6804662
106.8029499;-6.753085148;2016;2.3476396
106.8074415;-6.753085148;2016;1.7624792
106.8119331;-6.753085148;2016;1.1614408
106.8164246;-6.753085148;2016;1.1876453
106.8209162;-6.753085148;2016;1.1218649
106.8254078;-6.753085148;2016;0.9913642
106.8298994;-6.753085148;2016;0.86712986
106.834391;-6.753085148;2016;0.7010582
106.8388825;-6.753085148;2016;0.5677115
106.8433741;-6.753085148;2016;0.5722545
106.8478657;-6.753085148;2016;0.48885405
106.8523573;-6.753085148;2016;0.4453287
106.8568488;-6.753085148;2016;0.42327958
106.8613404;-6.753085148;2016;0.4017694
106.865832;-6.753085148;2016;0.36810505
106.8703236;-6.753085148;2016;0.34773487
106.8748151;-6.753085148;2016;0.307991
106.8793067;-6.753085148;2016;0.30916178
106.8837983;-6.753085148;2016;0.2521429
106.8882899;-6.753085148;2016;0.25872642
106.8927814;-6.753085148;2016;0.2717799
106.897273;-6.753085148;2016;0.2507702
106.9017646;-6.753085148;2016;0.17370579
106.9062562;-6.753085148;2016;0.1481525
106.9107478;-6.753085148;2016;0.21059039
106.9152393;-6.753085148;2016;0.17692935
106.9197309;-6.753085148;2016;0.20150194
106.9242225;-6.753085148;2016;0.2160906
106.9287141;-6.753085148;2016;0.20679095
106.9332056;-6.753085148;2016;0.16991578
106.9376972;-6.753085148;2016;0.14521128
106.9421888;-6.753085148;2016;0.10942329
106.9466804;-6.753085148;2016;0.1413904
106.9511719;-6.753085148;2016;0.085229315
106.9556635;-6.753085148;2016;0.10526367
106.9601551;-6.753085148;2016;0.0693737
106.9646467;-6.753085148;2016;0.09160755
106.9691382;-6.753085148;2016;0.16288629
106.9736298;-6.753085148;2016;0.16388758
106.9781214;-6.753085148;2016;0.15544575
106.982613;-6.753085148;2016;0.13864383
106.9871046;-6.753085148;2016;0.13539498
106.9915961;-6.753085148;2016;0.15920633
106.9960877;-6.753085148;2016;0.20077552
106.7041352;-6.748593572;2016;0.2731817
106.7086268;-6.748593572;2016;0.26424053
106.7131184;-6.748593572;2016;0.23291638
106.71761;-6.748593572;2016;0.29093403
106.7221015;-6.748593572;2016;0.32734215
106.7265931;-6.748593572;2016;0.38988402
106.7310847;-6.748593572;2016;0.60478544
106.7355763;-6.748593572;2016;0.4025994
106.7400678;-6.748593572;2016;0.3961836
106.7445594;-6.748593572;2016;0.57803446
106.749051;-6.748593572;2016;0.6326448
106.7535426;-6.748593572;2016;0.71743214
106.7580342;-6.748593572;2016;0.8680665
106.7625257;-6.748593572;2016;1.1241394
106.7670173;-6.748593572;2016;1.2616767
106.7715089;-6.748593572;2016;1.3096277
106.7760005;-6.748593572;2016;1.6056843
106.780492;-6.748593572;2016;1.6326454
106.7849836;-6.748593572;2016;1.5867721
106.7894752;-6.748593572;2016;1.6649537
106.7939668;-6.748593572;2016;2.8726988
106.7984583;-6.748593572;2016;4.236924
106.8029499;-6.748593572;2016;3.197055
106.8074415;-6.748593572;2016;2.2854552
106.8119331;-6.748593572;2016;2.314897
106.8164246;-6.748593572;2016;2.6230855
106.8209162;-6.748593572;2016;1.791869
106.8254078;-6.748593572;2016;1.3822083
106.8298994;-6.748593572;2016;1.0270753
106.834391;-6.748593572;2016;1.1566701
106.8388825;-6.748593572;2016;0.9286558
106.8433741;-6.748593572;2016;0.7027089
106.8478657;-6.748593572;2016;0.7285312
106.8523573;-6.748593572;2016;0.68635476
106.8568488;-6.748593572;2016;0.65957266
106.8613404;-6.748593572;2016;0.5127561
106.865832;-6.748593572;2016;0.45563552
106.8703236;-6.748593572;2016;0.35841307
106.8748151;-6.748593572;2016;0.35535946
106.8793067;-6.748593572;2016;0.33937192
106.8837983;-6.748593572;2016;0.260286
106.8882899;-6.748593572;2016;0.26416495
106.8927814;-6.748593572;2016;0.2742253
106.897273;-6.748593572;2016;0.25693005
106.9017646;-6.748593572;2016;0.1898798
106.9062562;-6.748593572;2016;0.25864717
106.9107478;-6.748593572;2016;0.1768982
106.9152393;-6.748593572;2016;0.20103851
106.9197309;-6.748593572;2016;0.21124712
106.9242225;-6.748593572;2016;0.18417953
106.9287141;-6.748593572;2016;0.15973109
106.9332056;-6.748593572;2016;0.121850885
106.9376972;-6.748593572;2016;0.13041751
106.9421888;-6.748593572;2016;0.14281674
106.9466804;-6.748593572;2016;0.17273222
106.9511719;-6.748593572;2016;0.10862311
106.9556635;-6.748593572;2016;0.1393444
106.9601551;-6.748593572;2016;0.12836114
106.9646467;-6.748593572;2016;0.16577215
106.9691382;-6.748593572;2016;0.14024983
106.9736298;-6.748593572;2016;0.1591675
106.9781214;-6.748593572;2016;0.18263467
106.982613;-6.748593572;2016;0.19990133
106.9871046;-6.748593572;2016;0.1451838
106.9915961;-6.748593572;2016;0.16408093
106.9960877;-6.748593572;2016;0.2526005
106.7041352;-6.744101996;2016;0.28227592
106.7086268;-6.744101996;2016;0.3061933
106.7131184;-6.744101996;2016;0.30156296
106.71761;-6.744101996;2016;0.29831278
106.7221015;-6.744101996;2016;0.34893027
106.7265931;-6.744101996;2016;0.36018583
106.7310847;-6.744101996;2016;0.33423692
106.7355763;-6.744101996;2016;0.2867015
106.7400678;-6.744101996;2016;0.3173242
106.7445594;-6.744101996;2016;0.4303687
106.749051;-6.744101996;2016;0.48870352
106.7535426;-6.744101996;2016;0.5670065
106.7580342;-6.744101996;2016;0.77167785
106.7625257;-6.744101996;2016;1.0627394
106.7670173;-6.744101996;2016;1.0965209
106.7715089;-6.744101996;2016;1.1341763
106.7760005;-6.744101996;2016;1.3124942
106.780492;-6.744101996;2016;1.635629
106.7849836;-6.744101996;2016;1.7650498
106.7894752;-6.744101996;2016;1.2770339
106.7939668;-6.744101996;2016;2.4574916
106.7984583;-6.744101996;2016;4.191794
106.8029499;-6.744101996;2016;5.0135016
106.8074415;-6.744101996;2016;4.358439
106.8119331;-6.744101996;2016;3.9771857
106.8164246;-6.744101996;2016;4.153307
106.8209162;-6.744101996;2016;2.64159
106.8254078;-6.744101996;2016;2.2896159
106.8298994;-6.744101996;2016;1.7069305
106.834391;-6.744101996;2016;1.756061
106.8388825;-6.744101996;2016;1.3792958
106.8433741;-6.744101996;2016;1.0259895
106.8478657;-6.744101996;2016;1.0057087
106.8523573;-6.744101996;2016;0.9009091
106.8568488;-6.744101996;2016;0.74948764
106.8613404;-6.744101996;2016;0.58441323
106.865832;-6.744101996;2016;0.46709856
106.8703236;-6.744101996;2016;0.4154454
106.8748151;-6.744101996;2016;0.42736152
106.8793067;-6.744101996;2016;0.35593653
106.8837983;-6.744101996;2016;0.27463752
106.8882899;-6.744101996;2016;0.30794755
106.8927814;-6.744101996;2016;0.28156453
106.897273;-6.744101996;2016;0.24323902
106.9017646;-6.744101996;2016;0.26489982
106.9062562;-6.744101996;2016;0.24792112
106.9107478;-6.744101996;2016;0.18987769
106.9152393;-6.744101996;2016;0.20157479
106.9197309;-6.744101996;2016;0.2208996
106.9242225;-6.744101996;2016;0.16064155
106.9287141;-6.744101996;2016;0.17297499
106.9332056;-6.744101996;2016;0.1504264
106.9376972;-6.744101996;2016;0.14892077
106.9421888;-6.744101996;2016;0.14744188
106.9466804;-6.744101996;2016;0.13400932
106.9511719;-6.744101996;2016;0.13183998
106.9556635;-6.744101996;2016;0.12855738
106.9601551;-6.744101996;2016;0.14585447
106.9646467;-6.744101996;2016;0.17235608
106.9691382;-6.744101996;2016;0.12584236
106.9736298;-6.744101996;2016;0.15030825
106.9781214;-6.744101996;2016;0.20164108
106.982613;-6.744101996;2016;0.1795979
106.9871046;-6.744101996;2016;0.19574282
106.9915961;-6.744101996;2016;0.25081417
106.9960877;-6.744101996;2016;0.30766335
106.7041352;-6.739610419;2016;0.22840418
106.7086268;-6.739610419;2016;0.24990755
106.7131184;-6.739610419;2016;0.25434014
106.71761;-6.739610419;2016;0.21755037
106.7221015;-6.739610419;2016;0.29583266
106.7265931;-6.739610419;2016;0.23639387
106.7310847;-6.739610419;2016;0.21576959
106.7355763;-6.739610419;2016;0.27781478
106.7400678;-6.739610419;2016;0.29977378
106.7445594;-6.739610419;2016;0.30801526
106.749051;-6.739610419;2016;0.29322293
106.7535426;-6.739610419;2016;0.38456294
106.7580342;-6.739610419;2016;0.6212117
106.7625257;-6.739610419;2016;0.792614
106.7670173;-6.739610419;2016;0.8310888
106.7715089;-6.739610419;2016;0.95653117
106.7760005;-6.739610419;2016;1.2247305
106.780492;-6.739610419;2016;1.7380443
106.7849836;-6.739610419;2016;1.7322819
106.7894752;-6.739610419;2016;1.2227148
106.7939668;-6.739610419;2016;1.9140915
106.7984583;-6.739610419;2016;3.9684892
106.8029499;-6.739610419;2016;5.166926
106.8074415;-6.739610419;2016;6.041633
106.8119331;-6.739610419;2016;6.0381675
106.8164246;-6.739610419;2016;5.4134
106.8209162;-6.739610419;2016;3.6693773
106.8254078;-6.739610419;2016;3.5143287
106.8298994;-6.739610419;2016;1.6001694
106.834391;-6.739610419;2016;1.5157862
106.8388825;-6.739610419;2016;1.5667996
106.8433741;-6.739610419;2016;1.5674622
106.8478657;-6.739610419;2016;1.6293778
106.8523573;-6.739610419;2016;0.9175876
106.8568488;-6.739610419;2016;0.6903434
106.8613404;-6.739610419;2016;0.5748791
106.865832;-6.739610419;2016;0.47097158
106.8703236;-6.739610419;2016;0.4508112
106.8748151;-6.739610419;2016;0.44596308
106.8793067;-6.739610419;2016;0.3639392
106.8837983;-6.739610419;2016;0.33489028
106.8882899;-6.739610419;2016;0.32920173
106.8927814;-6.739610419;2016;0.31814358
106.897273;-6.739610419;2016;0.30313268
106.9017646;-6.739610419;2016;0.3238814
106.9062562;-6.739610419;2016;0.2225057
106.9107478;-6.739610419;2016;0.21436587
106.9152393;-6.739610419;2016;0.24528919
106.9197309;-6.739610419;2016;0.20601675
106.9242225;-6.739610419;2016;0.19797188
106.9287141;-6.739610419;2016;0.2024678
106.9332056;-6.739610419;2016;0.17412165
106.9376972;-6.739610419;2016;0.15275933
106.9421888;-6.739610419;2016;0.13619982
106.9466804;-6.739610419;2016;0.21657816
106.9511719;-6.739610419;2016;0.19890451
106.9556635;-6.739610419;2016;0.21892118
106.9601551;-6.739610419;2016;0.18726169
106.9646467;-6.739610419;2016;0.15812369
106.9691382;-6.739610419;2016;0.15267788
106.9736298;-6.739610419;2016;0.15685077
106.9781214;-6.739610419;2016;0.16795728
106.982613;-6.739610419;2016;0.20406958
106.9871046;-6.739610419;2016;0.20134676
106.9915961;-6.739610419;2016;0.30146766
106.9960877;-6.739610419;2016;0.5087559
106.7041352;-6.735118843;2016;0.19142896
106.7086268;-6.735118843;2016;0.19317818
106.7131184;-6.735118843;2016;0.1565313
106.71761;-6.735118843;2016;0.18699434
106.7221015;-6.735118843;2016;0.17084353
106.7265931;-6.735118843;2016;0.18684691
106.7310847;-6.735118843;2016;0.20207153
106.7355763;-6.735118843;2016;0.20419742
106.7400678;-6.735118843;2016;0.24628653
106.7445594;-6.735118843;2016;0.2669102
106.749051;-6.735118843;2016;0.25602528
106.7535426;-6.735118843;2016;0.2933734
106.7580342;-6.735118843;2016;0.4052972
106.7625257;-6.735118843;2016;0.5169289
106.7670173;-6.735118843;2016;0.49898896
106.7715089;-6.735118843;2016;0.6107831
106.7760005;-6.735118843;2016;0.87481356
106.780492;-6.735118843;2016;1.3869708
106.7849836;-6.735118843;2016;1.8771839
106.7894752;-6.735118843;2016;2.4380896
106.7939668;-6.735118843;2016;2.16997
106.7984583;-6.735118843;2016;2.2707133
106.8029499;-6.735118843;2016;2.6438184
106.8074415;-6.735118843;2016;2.6101995
106.8119331;-6.735118843;2016;3.0500834
106.8164246;-6.735118843;2016;3.81523
106.8209162;-6.735118843;2016;3.9600167
106.8254078;-6.735118843;2016;2.6083317
106.8298994;-6.735118843;2016;1.5794737
106.834391;-6.735118843;2016;1.5532128
106.8388825;-6.735118843;2016;1.3983858
106.8433741;-6.735118843;2016;1.371959
106.8478657;-6.735118843;2016;1.4505115
106.8523573;-6.735118843;2016;1.2025148
106.8568488;-6.735118843;2016;0.97796136
106.8613404;-6.735118843;2016;0.77307606
106.865832;-6.735118843;2016;0.6411742
106.8703236;-6.735118843;2016;0.6395424
106.8748151;-6.735118843;2016;0.5028129
106.8793067;-6.735118843;2016;0.47665134
106.8837983;-6.735118843;2016;0.41173413
106.8882899;-6.735118843;2016;0.3507917
106.8927814;-6.735118843;2016;0.3722788
106.897273;-6.735118843;2016;0.35584286
106.9017646;-6.735118843;2016;0.31483626
106.9062562;-6.735118843;2016;0.32815748
106.9107478;-6.735118843;2016;0.2747523
106.9152393;-6.735118843;2016;0.25107807
106.9197309;-6.735118843;2016;0.23846567
106.9242225;-6.735118843;2016;0.20525768
106.9287141;-6.735118843;2016;0.2169545
106.9332056;-6.735118843;2016;0.28013656
106.9376972;-6.735118843;2016;0.22231007
106.9421888;-6.735118843;2016;0.25766173
106.9466804;-6.735118843;2016;0.22495429
106.9511719;-6.735118843;2016;0.25435868
106.9556635;-6.735118843;2016;0.22572073
106.9601551;-6.735118843;2016;0.23676516
106.9646467;-6.735118843;2016;0.24068077
106.9691382;-6.735118843;2016;0.1953035
106.9736298;-6.735118843;2016;0.15889643
106.9781214;-6.735118843;2016;0.17053188
106.982613;-6.735118843;2016;0.31718028
106.9871046;-6.735118843;2016;0.35217598
106.9915961;-6.735118843;2016;0.363123
106.9960877;-6.735118843;2016;0.52968526
106.7041352;-6.730627266;2016;0.16263723
106.7086268;-6.730627266;2016;0.1760974
